Date,Product,Lot,MDL,MDA,MDB,TDL,TDA,TDB,STR
2/28/2021,YL036,11585,-0.3,0.2,0,-0.4,0.2,0.3,104
3/23/2021,YL036,12898,0.1,-0.6,-0.8,-0.3,-0.1,0,103
3/20/2021,YL036,12899,-0.3,-0.1,-0.6,-0.3,0.1,-0.5,101
3/23/2021,YL036,12900,0.1,0,-0.3,-0.3,0.2,-0.1,102
3/23/2021,YL036,12901,0.1,0,-0.3,-0.6,0.4,0.7,107
4/3/2021,YL036,13622,-0.1,-0.1,-0.5,-0.3,0,0.2,103
4/4/2021,YL036,13623,-0.6,0.3,-0.1,-0.2,0,-0.7,99
4/4/2021,YL036,13624,-0.3,0.2,0.1,-0.3,0.1,-0.1,102
4/5/2021,YL036,13625,-0.2,0,-0.3,-0.1,0,-0.2,100
4/26/2021,YL036,14345,0.2,-0.5,-0.6,-0.6,0.3,0.6,108
4/26/2021,YL036,14347,0.3,-0.3,-0.3,-0.5,0.2,0.9,107
4/26/2021,YL036,14348,0.1,0,-0.2,-0.7,0.5,0.7,109
4/28/2021,YL036,14349,-0.3,0.2,0.1,0.1,-0.1,-0.6,97
5/10/2021,YL036,15255,-0.1,0.1,-0.2,0,0,-0.3,99
5/10/2021,YL036,15256,0.2,-0.1,-0.2,-0.3,0.2,0.8,106
5/10/2021,YL036,15257,-0.1,0.2,-0.1,0,0,-0.2,99
5/10/2021,YL036,15258,-0.1,0.2,-0.1,-0.2,-0.2,-0.2,101
5/12/2021,YL036,15773,-0.1,-0.5,-0.7,-0.4,-0.1,0.1,103
5/12/2021,YL036,15774,0.1,-0.2,-0.3,-0.3,0,0.6,104
5/12/2021,YL036,15777,0.3,-0.3,-0.3,-0.4,0.1,1.1,107
5/12/2021,YL036,15778,0.2,-0.3,-0.4,0,-0.1,0.3,101
5/14/2021,YL036,16268,0,-0.2,-0.6,-0.2,0,0.1,102
5/14/2021,YL036,16269,0,-0.1,-0.3,-0.1,0,0,101
5/15/2021,YL036,16270,0.2,-0.1,-0.2,-0.1,0.1,0.2,102
5/15/2021,YL036,16271,0,0.1,-0.2,-0.2,0.1,0.2,102
6/10/2021,YL036,17910,-0.5,0,-0.4,-0.6,0.1,-0.5,103
6/10/2021,YL036,17911,-0.3,0.1,-0.3,-0.8,0.4,0.1,108
6/10/2021,YL036,17912,-0.8,0.4,-0.3,-0.1,0.3,-0.9,98
6/10/2021,YL036,17913,-0.1,0,-0.1,-0.2,0.2,0.3,103
6/10/2021,YL036,17914,-0.1,-0.1,-0.3,-0.2,0.1,0,102
6/11/2021,YL036,17915,-0.5,0.3,-0.1,0,0,-1,97
6/30/2021,YL036,19140,-1.1,0.9,-0.2,-0.5,0.4,-1.2,100
7/2/2021,YL036,19473,-0.1,-0.5,-0.5,-0.1,-0.3,0,101
7/1/2021,YL036,19475,0.1,-0.1,-0.1,0.1,-0.1,0.3,100
7/24/2021,YL036,20895,0.1,-0.4,-0.4,-0.3,-0.1,0.1,103
7/25/2021,YL036,20896,0,-0.2,-0.2,-0.1,-0.1,-0.2,100
7/24/2021,YL036,20898,0.1,0,-0.1,-0.1,0,0.3,102
7/27/2021,YL036,20899,0.2,-0.1,0,-0.1,0.1,0.3,102
8/8/2021,YL036,21841,1.3,-1,-0.7,-0.3,-0.1,2.4,111
8/5/2021,YL036,21842,0,-0.2,-0.4,0.5,-0.4,-0.3,95
7/6/2017,YL036,23700,1.8,-1.1,0.4,-0.2,0,2.9,112
7/21/2017,YL036,24536,0.7,-0.2,0.1,-1,0.7,2,116
8/7/2017,YL036,25446,-0.2,-2.3,-1.9,-1,-0.6,1.1,113
11/7/2017,YL036,26338,0.1,0.2,0.2,-0.1,0.3,0.7,104
11/13/2017,YL036,26340,0,0.2,0.2,-0.2,0.2,0.2,103
11/8/2017,YL036,26822,0.1,0.4,0.4,-0.2,0.4,0.1,102
10/13/2017,YL036,27149,0.3,-0.1,-0.6,-1.1,0.9,2.7,119
10/27/2021,YL036,27442,-0.2,0.2,-0.1,0,0.1,-0.4,99
11/3/2021,YL036,27444,-0.1,0.1,-0.1,-0.1,0.1,-0.1,100
11/9/2021,YL036,27446,0.1,-0.1,-0.2,-0.6,0.4,0.6,108
11/5/2021,YL036,27448,-0.3,0.3,0,-0.4,0.3,-0.2,103
11/14/2017,YL036,28224,-0.1,0.6,0.4,0.1,0.2,-0.3,98
11/13/2017,YL036,28229,0.1,0.3,0.4,-0.2,0.4,0.6,104
11/15/2017,YL036,28230,0.2,0.3,0.4,0.2,0.1,-0.5,97
11/22/2021,YL036,29250,-0.2,0.1,-0.2,-0.3,0.2,0.3,104
11/22/2021,YL036,29251,-0.2,0,-0.1,-0.4,0.3,0.8,107
11/25/2021,YL036,29252,-0.6,0.5,0,-0.4,0.2,-1.1,100
11/26/2021,YL036,29253,0,0,-0.2,-0.5,0.4,0.2,105
11/8/2017,YL036,29388,0.1,0.4,0.3,0,0.2,0,100
11/13/2017,YL036,29389,0.2,0,0.2,0.1,0,0.8,102
11/26/2017,YL036,29398,0.3,-0.1,0.2,0,0.1,0.6,102
12/9/2021,YL036,30101,-0.4,0.1,-0.2,-0.6,0.4,0.5,107
12/16/2021,YL036,30102,-0.3,-0.1,-0.4,-0.3,0.1,-0.1,102
12/17/2021,YL036,30103,-0.6,0.4,-0.1,-0.3,-0.1,-1.5,97
12/9/2021,YL036,30104,-0.5,0.3,-0.2,-0.3,0.2,-0.9,100
11/26/2017,YL036,30156,-0.2,0.6,0,0.3,0.1,-1.1,94
11/27/2017,YL036,30163,0.1,0.3,0.4,0.2,0.1,0.1,99
11/26/2017,YL036,30165,0.2,0.4,0.6,0.4,0,-0.3,96
12/18/2021,YL036,30385,-0.4,0.2,-0.3,-0.3,0.1,-0.8,100
1/16/2022,YL036,31692,-0.7,0.5,-0.1,-0.2,0.1,-1.2,97
1/18/2022,YL036,31695,-0.3,0.3,0.1,0.1,0,-0.5,98
1/18/2022,YL036,32178,-0.4,0.1,-0.2,-0.1,0,-0.4,100
1/18/2022,YL036,32179,0.4,-0.5,-0.3,0,-0.2,0.7,103
1/18/2022,YL036,32180,-0.2,0,-0.1,0,-0.1,-0.2,100
2/17/2018,YL036,33535,0.2,0.1,0.2,-0.1,0.2,0.2,101
2/17/2018,YL036,33539,-0.6,1,0.5,0,0.4,-1.3,96
2/17/2018,YL036,33575,1.8,-0.9,-0.6,0.4,-0.1,2,103
2/11/2022,YL036,33674,-0.8,0.5,-0.2,-0.1,0,-1.2,97
2/11/2022,YL036,33675,-1,0.6,0.1,0.1,-0.2,-1.8,94
2/12/2022,YL036,33676,-0.7,0.4,0,-0.1,0,-0.7,99
2/12/2022,YL036,33677,-0.4,0.1,0,-0.1,0,-0.7,99
2/15/2022,YL036,33678,0.3,-0.6,-0.3,0,-0.3,-0.3,99
3/21/2022,YL036,34578,0.7,-0.8,-0.3,-0.2,-0.4,1,105
3/1/2022,YL036,34579,0.5,-1,-0.7,-0.2,-0.3,1,105
3/3/2022,YL036,34580,0.4,-0.8,-0.4,0.1,-0.4,0.5,101
3/24/2018,YL036,34752,-0.5,0.5,0,-0.2,0.3,-0.4,100
3/8/2022,YL036,35209,-0.3,-0.1,-0.3,0,-0.1,-0.5,98
3/8/2022,YL036,35210,0,-0.4,-0.3,-0.2,-0.2,-0.1,102
3/14/2022,YL036,35211,-0.9,0.1,-0.6,-0.3,-0.1,-1.1,99
3/9/2022,YL036,35278,0,-0.2,-0.1,0.1,-0.3,-0.2,98
4/13/2018,YL036,35467,-1.4,1.4,0.1,-0.1,0.4,-2.1,94
4/13/2018,YL036,35468,-0.5,1,0.3,0,0.5,-0.8,97
4/13/2018,YL036,35683,-0.2,0.7,0.3,0,0.4,-0.5,98
4/22/2018,YL036,35891,-0.4,0.9,0.5,-0.1,0.4,-0.8,98
5/12/2018,YL036,35999,-0.3,0.5,-0.1,0,0.1,-0.5,98
4/22/2018,YL036,36020,-0.4,0.8,0.3,0,0.3,-0.4,99
5/7/2018,YL036,36776,-0.1,0.5,0.4,0,0.3,-0.1,100
5/7/2018,YL036,36777,-0.5,0.8,0.4,0,0.3,-0.7,97
5/12/2018,YL036,36778,-0.3,0.7,0.5,-0.1,0.4,-0.3,99
5/14/2018,YL036,36946,-0.3,0.7,0.4,-0.2,0.4,-0.2,101
5/15/2018,YL036,37102,-0.6,-1.8,-5.4,-1.4,-2,-7.3,90
5/17/2018,YL036,37103,-6.2,-2,-5.9,-1.8,-2,-7.3,93
5/20/2018,YL036,37104,-5,-1.9,-5.2,-1.6,-1.7,-5.8,96
5/18/2018,YL036,37376,-1.5,1.2,0.1,0.1,0.1,-2.3,92
5/25/2018,YL036,37604,-0.1,0.6,0.5,0.1,0.2,-0.5,97
5/25/2018,YL036,37605,-0.4,0.6,0.4,0.2,-0.1,-0.8,96
5/25/2018,YL036,37606,-0.2,0.7,0.5,0.2,0.2,-0.6,96
5/29/2018,YL036,37607,0,0,0.2,0.1,-0.1,-0.3,98
5/24/2018,YL036,37615,0,0.5,0.4,0.2,0.2,-0.1,98
5/27/2018,YL036,37622,0.6,0.1,0.5,0,0.3,0.9,103
5/28/2018,YL036,37623,-0.1,0.6,0.4,0,0.2,-0.1,99
6/1/2018,YL036,37921,-0.4,0.5,0.2,-0.2,0.2,-0.4,100
6/18/2018,YL036,38323,0,0.5,0.5,0.1,0.2,0,99
6/14/2018,YL036,38324,0,0.3,0.4,0.3,0,-0.6,96
6/15/2018,YL036,38493,0.2,0.3,0.5,0,0.2,0.3,101
7/12/2018,YL036,38969,-0.1,0.5,0.4,0.2,0.2,-0.5,97
7/13/2018,YL036,39213,0.2,0.3,0.5,0,0.3,0.5,102
7/16/2018,YL036,39214,0.2,0.2,0.4,-0.1,0.3,1.1,104
7/16/2018,YL036,39215,0.3,0.1,0.4,-0.1,0.3,1.2,105
7/17/2018,YL036,39216,0.4,0.3,0.5,0,0.3,0.7,102
7/17/2018,YL036,39217,0.9,-0.5,-0.1,-0.4,0.3,2,111
7/24/2018,YL036,39467,-0.2,0.6,0.5,-0.2,0.4,-0.1,101
7/27/2018,YL036,39468,-0.2,-0.2,-0.3,-0.2,0,0,102
7/28/2018,YL036,39469,-0.6,-0.7,-0.8,-0.4,-0.3,-0.3,102
8/28/2018,YL036,41095,0,0.4,0.5,0.2,0.1,-0.5,96
8/28/2018,YL036,41096,-0.1,0.4,0.2,0,0.2,-0.3,99
9/20/2018,YL036,41985,0.1,0.5,0.5,0.2,0.2,0.2,99
9/21/2018,YL036,41986,0.2,0.3,0.5,0.2,0.2,0.2,99
9/19/2018,YL036,41990,-0.1,0.2,0.2,-0.2,0.3,0.6,104
9/20/2018,YL036,41991,-0.2,0.3,0.2,-0.2,0.2,-0.2,101
10/9/2018,YL036,42771,0.2,0.3,0.5,-0.1,0.4,0.1,101
10/9/2018,YL036,42772,-0.1,0.5,0.4,0,0.2,0.1,100
10/12/2018,YL036,42773,0.2,0.3,0.4,0,0.3,0.3,101
10/31/2018,YL036,43445,0,0.4,0.4,0,0.2,0,100
10/31/2018,YL036,43446,-0.4,0.4,-0.4,-0.2,0.2,-0.2,101
11/27/2018,YL036,44280,0.4,0,0.1,-0.3,0.2,0.7,105
11/29/2018,YL036,44281,0.4,-0.1,0,0,0.1,1,103
11/28/2018,YL036,44282,0.2,0.2,0.2,-0.2,0.3,0.3,103
11/29/2018,YL036,44283,0.3,0,0.1,-0.4,0.4,0.9,106
1/7/2019,YL036,45491,0,0.2,-0.1,-0.1,0.2,0,101
1/9/2019,YL036,45492,0.1,0.2,0.1,-0.1,0.2,0.2,101
1/7/2019,YL036,45493,0,0.2,0,-0.1,0.2,0,101
1/9/2019,YL036,45494,0.1,0.3,0.3,0,0.2,0.1,100
1/19/2019,YL036,45930,-0.2,0.5,0.3,0,0.2,-0.3,99
1/19/2019,YL036,45931,0.4,0,0.2,-0.2,0.3,0.8,105
2/16/2019,YL036,46940,-0.7,1,0.4,0.1,0.3,-1.2,95
2/16/2019,YL036,46941,-0.3,0.7,0.5,-0.1,0.4,-0.4,99
2/16/2019,YL036,46942,-0.9,0.9,0.3,0.1,0.2,-1.4,95
2/16/2019,YL036,46943,-0.8,1.1,0.6,0.2,0.2,-1.1,95
3/10/2019,YL036,47602,-0.3,0.7,0.4,0.1,0.2,-0.5,97
3/10/2019,YL036,47603,-0.3,0.3,0,-0.1,0.1,-0.3,100
3/7/2019,YL036,47604,-0.3,0.7,0.4,0.3,0.1,-0.7,95
3/10/2019,YL036,47605,0.3,0.1,0.2,-0.1,0.2,0.5,102
4/2/2019,YL036,48513,-0.2,0.5,0.2,-0.1,0.3,-0.2,100
4/2/2019,YL036,48514,-0.8,0.9,0.4,0.1,0.2,-1.3,95
4/3/2019,YL036,48515,-0.2,0.5,0.5,-0.3,0.3,0.5,105
4/3/2019,YL036,48516,-0.1,0.5,0.5,0.3,0.1,-0.4,96
4/6/2019,YL036,48677,-0.5,0.8,0.4,-0.2,0.4,-0.5,100
4/4/2019,YL036,48678,-0.1,0.4,0.3,-0.3,0.4,0.3,103
4/5/2019,YL036,48679,-0.2,0.3,0.2,-0.2,0.2,-0.2,101
4/9/2019,YL036,48680,-0.2,0.5,-0.3,0.1,0.2,-0.7,98
4/30/2019,YL036,49450,-0.4,0.7,0.4,0.2,0.2,-0.7,96
5/1/2019,YL036,49451,0,0.4,0.4,-0.1,0.3,0.3,102
5/9/2019,YL036,49794,-0.1,0.5,0.5,0.1,0.2,-0.2,98
5/9/2019,YL036,49795,-0.2,0,0,-0.1,0,-0.3,100
5/9/2019,YL036,49796,0.1,0.3,0.3,0.2,0.1,0,98
5/9/2019,YL036,49797,0,0.5,0,0.2,0.1,-0.2,98
5/23/2019,YL036,50306,0.4,0,0.2,0.1,0.1,0.7,102
5/23/2019,YL036,50307,1,-1.4,-0.9,-0.2,-0.3,2,109
7/6/2019,YL036,52024,0.3,0,0.1,-0.2,0.2,0.5,104
7/7/2019,YL036,52025,0.6,-0.3,0,-0.3,0.2,1.4,108
7/7/2019,YL036,52026,0.3,-0.4,-0.4,-0.5,0.1,1.1,108
7/7/2019,YL036,52027,-0.3,0.2,-0.4,-0.4,0.2,-0.1,103
8/9/2019,YL036,53184,0.5,-0.3,-0.1,-0.1,0,1,104
8/9/2019,YL036,53185,0.5,-0.3,0,0,0,0.6,102
8/15/2019,YL036,53495,0.2,0,0,-0.2,0.2,0.6,104
8/15/2019,YL036,53496,0.7,0,0.4,0.2,0.2,0.6,101
9/14/2019,YL036,54595,0.1,0,0,0.1,0,0.1,99
9/14/2019,YL036,54596,0.2,-0.1,0,-0.1,0.1,0.7,103
9/14/2019,YL036,54597,-0.3,0.1,-0.1,-0.4,0.2,-0.1,103
9/15/2019,YL036,54598,0.2,0.1,0.3,0.2,0.1,0.4,100
10/4/2019,YL036,55403,0.2,0.2,0.2,0.3,0,0,97
10/4/2019,YL036,55404,0.3,0.1,0.3,0.2,0,0,98
10/7/2019,YL036,55405,0.2,0,0.2,-0.1,0.2,0.6,103
10/7/2019,YL036,55406,0.1,0.1,0.3,0,0.1,0.2,101
10/25/2019,YL036,56182,-0.1,0.2,0.2,0.2,0,-0.2,98
10/25/2019,YL036,56183,0.2,0.1,0.2,0,0.1,0.5,101
10/25/2019,YL036,56184,0.3,-0.1,0.1,0.3,-0.2,0.4,99
11/14/2019,YL036,57018,0.3,-0.5,-0.3,-0.3,0,0.9,105
11/15/2019,YL036,57019,0.5,-0.2,0.1,-0.1,0.1,0.9,103
11/15/2019,YL036,57020,0.2,0,0.2,0.1,0,0.2,100
11/15/2019,YL036,57021,0.3,0.1,0.4,0.4,0,-0.2,97
11/25/2019,YL036,57434,0.1,0,0,-0.1,0.1,0.4,102
11/25/2019,YL036,57435,0.2,0,0.2,0.1,0,0.5,101
11/25/2019,YL036,57436,0,0.1,0.1,-0.1,0.2,0.3,102
11/25/2019,YL036,57437,0.3,-0.2,0,0,0,0.6,102
12/15/2019,YL036,58141,-0.3,0.3,0.1,0,0.1,-0.5,99
12/16/2019,YL036,58142,-0.1,0.2,0.2,0,0,-0.3,99
12/16/2019,YL036,58143,0.4,-0.1,0.1,0,0,0.2,100
12/18/2019,YL036,58144,0,0.4,0.4,0.1,0.1,-0.2,98
1/30/2020,YL036,59891,-0.3,0.2,-0.1,-0.1,0,-0.5,99
1/31/2020,YL036,59892,-0.1,0.1,0,-0.1,0,-0.1,101
1/30/2020,YL036,59893,-0.6,0.5,0.2,-0.1,0.2,-1.1,97
2/5/2020,YL036,59894,-0.2,0.2,0.1,-0.2,0.2,0,101
2/5/2020,YL036,60373,0,-0.1,-0.1,-0.2,0,0.2,102
2/10/2020,YL036,60374,0.3,-0.4,-0.3,-0.3,0.1,0.8,105
2/10/2020,YL036,60375,-0.4,0.2,-0.1,-0.2,0.1,-0.4,100
2/10/2020,YL036,60376,-0.1,0.1,0.1,-0.4,0.3,-0.1,103
3/11/2020,YL036,61729,-0.7,0.5,0,-0.2,0.3,-1,98
3/11/2020,YL036,61730,-0.5,0.5,0.1,-0.3,0.4,-0.3,102
3/11/2020,YL036,61731,-0.3,0,-0.2,-0.4,0.2,0.1,104
4/3/2020,YL036,62875,0.3,-0.3,-0.2,0,-0.1,0.4,101
4/3/2020,YL036,62876,-0.1,0,0,-0.1,0.1,0.1,101
4/4/2020,YL036,62877,0,0,-0.1,-0.1,0,0.1,101
4/9/2020,YL036,62954,0.2,-0.1,0,0.1,0,0.7,101
4/9/2020,YL036,62955,0.2,-0.1,-0.2,0.2,-0.1,0.5,100
4/10/2020,YL036,62956,0.2,-0.1,-0.2,0.1,0,0.3,100
4/10/2020,YL036,62957,0.5,-0.4,-0.2,0.1,0,1,103
4/21/2020,YL036,63408,-0.5,0.7,0.3,-0.2,0.3,-0.7,99
4/21/2020,YL036,63409,-0.3,0.6,0.4,-0.1,0.3,-0.3,100
4/21/2020,YL036,63410,0.1,0.1,0,-0.1,0.1,0.3,102
4/24/2020,YL036,63411,0,0.4,0.5,-0.1,0.2,0.1,101
4/21/2020,YL036,63412,-0.1,0.4,0.1,-0.1,0.3,0.1,101
5/14/2020,YL036,64307,-0.1,0.4,0.3,-0.3,0.4,0.3,103
5/14/2020,YL036,64308,0,0.3,0.5,-0.3,0.4,0.8,105
5/14/2020,YL036,64309,-0.1,0.2,0.3,-0.3,0.4,0.6,105
5/15/2020,YL036,64310,0.2,0,0.1,-0.3,0.2,0.9,105
5/22/2020,YL036,64600,0.5,-0.1,0.1,-0.2,0.3,1.3,106
5/22/2020,YL036,64601,0.1,0.2,0.2,-0.3,0.4,0.7,105
6/4/2020,YL036,64694,-0.5,0.8,0.4,0.1,0.2,-0.7,97
6/7/2020,YL036,65119,-0.5,0.7,0.3,-0.1,0.2,-0.6,99
6/9/2020,YL036,65120,-0.3,0.5,0.2,-0.2,0.4,-0.1,102
8/23/2020,YL036,67345,0.1,0.5,0.4,0,0.3,0.1,100
8/21/2020,YL036,67346,0,0.3,0.3,-0.4,0.3,0.3,105
8/21/2020,YL036,67347,0,-0.1,0,-0.2,0,0.2,102
8/21/2020,YL036,67348,-0.1,0.4,0.4,-0.4,0.4,0.3,105
9/9/2020,YL036,67846,-0.5,0.4,0.1,-0.1,0.1,-1,98
9/9/2020,YL036,67847,0,0.2,0.2,-0.2,0.4,0.2,103
9/9/2020,YL036,67848,0.2,-0.5,-0.5,-0.6,0,1,109
9/10/2020,YL036,67849,0.6,-0.1,0.1,-0.2,0.3,1.5,107
9/12/2020,YL036,68105,-0.7,0.9,0.4,-0.2,0.4,-0.5,100
9/13/2020,YL036,68106,-0.3,0.6,0.4,0.1,0.2,-0.7,97
9/13/2020,YL036,68107,-0.4,0.5,0.1,-0.3,0.3,0,102
9/13/2020,YL036,68108,-0.8,1,0.4,-0.1,0.4,-0.5,99
10/19/2020,YL036,68757,-0.7,0.5,0.5,0,0,-1.1,97
10/9/2020,YL036,68758,-0.6,0.5,-0.1,-0.2,0.2,-0.6,100
10/11/2020,YL036,68759,-0.7,0.5,0,-0.1,0.1,-0.7,99
10/13/2020,YL036,68760,-0.4,0.4,0.1,-0.2,0.2,0.1,102
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
